-9.998207123043275635e-01,-1.893523824162574032e-02,5.448831829968968886e-03,-5.232285857200622559e-01
-9.999738623747035371e-01,7.230115311490850107e-03,-2.594424003448718707e-01,-1.111757993698120117e+00
-9.958513106424754513e-01,9.099542346548984695e-02,-6.906942988308888420e-01,-1.159596681594848633e+00
-9.758177049598149022e-01,2.185859251803731751e-01,-9.160842040608874193e-01,1.715067148208618164e+00
-9.739827648121982540e-01,2.266220947939235342e-01,3.856520562782680961e-01,-1.665350675582885742e+00
-9.807005132732349306e-01,1.955159923525784105e-01,1.158845374306137627e-01,-1.296935319900512695e+00
-9.812063506231484267e-01,1.929613886164875391e-01,-3.347415666162235209e-02,1.724313259124755859e+00
-9.966691431590954942e-01,8.155132785255209127e-02,1.121225969108581078e+00,-1.363308787345886230e+00
-9.993319401169603600e-01,-3.654686665190128719e-02,5.880939364530708424e-01,1.387688994407653809e+00
-9.850803092938684724e-01,-1.720952766391232736e-01,1.038392901673617974e+00,7.741592526435852051e-01
-9.500483905494140346e-01,-3.121026363465521092e-01,8.887338140801515074e-01,-1.462041378021240234e+00
-9.515858574771830503e-01,-3.073830767127789798e-01,-5.011381564741639316e-01,-5.553904175758361816e-01
-9.888445774115299791e-01,-1.489510044404289135e-01,-1.344139334456616153e+00,1.741904854774475098e+00
-9.999991543914222847e-01,-1.300467777487145224e-03,-7.690459686068673584e-01,-1.929711937904357910e+00
-9.814750952672597339e-01,1.915897632185067090e-01,-1.511967396003564446e+00,1.188713192939758301e+00
-9.508084971754585668e-01,3.097792790019144871e-01,-4.291646189150661872e-01,-3.676637411117553711e-01
-9.477405920006040096e-01,3.190419569184351212e-01,1.226575803581834156e-01,-9.936547875404357910e-01
-9.608021543758639149e-01,2.772349547706755568e-01,3.676324197322806131e-01,1.676563620567321777e-01
-9.871330988576962895e-01,1.599007352691089734e-01,9.937445019635675614e-01,-1.007574319839477539e+00
-9.996100612708297417e-01,2.792356363589573384e-02,7.951564774362964716e-01,7.904392480850219727e-01
-9.920730371443137185e-01,-1.256625997314120002e-01,1.104665565621875567e+00,1.947645068168640137e+00
-9.423606667048961549e-01,-3.345988252332989243e-01,1.548870139378580868e+00,1.040394902229309082e+00
-8.601514723149562558e-01,-5.100386697833930727e-01,1.118608007728910891e+00,1.188633084297180176e+00
-8.042803791686613524e-01,-5.942500077276519077e-01,4.266314622986770444e-01,-7.170331478118896484e-01
-8.597759395932632609e-01,-5.106714537709360346e-01,-1.204708111306701968e+00,-1.261730670928955078e+00
-9.807832710687774957e-01,-1.951004233507165619e-01,-2.724636641415672855e+00,-1.556072711944580078e+00
-9.545553906200321403e-01,2.980335656234676667e-01,-3.506831708836447348e+00,9.472551345825195312e-01
-7.659563842579483195e-01,6.428925395542323118e-01,-2.105141347629048809e+00,-9.227797985076904297e-01
-6.201475397760468633e-01,7.844851999303213974e-01,-9.415711608987631376e-01,-1.293205857276916504e+00
-6.036266675713827246e-01,7.972671109463047578e-01,2.697184972735322539e-01,1.937574028968811035e+00
-8.124819005749361889e-01,5.829864159979540883e-01,2.829102955961094068e+00,-9.524284601211547852e-01
-9.914970255682755695e-01,1.301293521434049305e-01,3.396770719856942122e+00,-6.735137104988098145e-01
-9.383827838579198444e-01,-3.455976720972820937e-01,3.011215239997249160e+00,-1.786236286163330078e+00
-8.076731376773241822e-01,-5.896304797705645973e-01,1.198675041680137499e+00,3.879491686820983887e-01
-7.706366967006395008e-01,-6.372747301582941670e-01,-1.384985435718472102e-02,2.001370042562484741e-01
-8.483890964930179690e-01,-5.293731585108566451e-01,-1.303868104758236557e+00,1.921532869338989258e+00
-9.430823464238337062e-01,-3.325592997703059051e-01,-1.488669906604989324e+00,8.753346204757690430e-01
-9.957740059767651308e-01,-9.183751423566154093e-02,-1.666849580620814786e+00,1.072566390037536621e+00
-9.929342851034760331e-01,1.186655192802394398e-01,-1.219538984083344602e+00,1.130222916603088379e+00
-9.763886522470475171e-01,2.160212946984491345e-01,-3.480244571960962041e-01,5.369865298271179199e-01
-9.999055086286136040e-01,-1.374677468184748799e-02,8.917730007820798277e-03,2.698252201080322266e-01
-9.997171002557594388e-01,-2.378485770854920495e-02,9.393669237890897583e-02,-1.663580894470214844e+00
-9.991781474880535585e-01,4.053430130570233325e-02,-6.788989720933721328e-01,-1.968732714653015137e+00
-9.771104509050414499e-01,2.127326179318693167e-01,-1.359297956842927535e+00,2.630822360515594482e-01
-9.391736526485201519e-01,3.434426446596824389e-01,-6.448483781326374009e-01,1.401595711708068848e+00
-9.533803547003097956e-01,3.017712697913959019e-01,7.606095848510542323e-01,-1.900174856185913086e+00
-9.769821280650649031e-01,2.133211696983146333e-01,5.116403648803744542e-01,1.023286938667297363e+00
-9.987104086419902327e-01,5.076927880272559535e-02,1.350265192413256710e+00,6.659785509109497070e-01
-9.835136654582291582e-01,-1.808338183441319247e-01,1.593845218384359885e+00,-1.800394058227539062e+00
-9.578617858200855206e-01,-2.872295236662773532e-01,2.629002621506570936e-01,-3.775203227996826172e-01
-9.689846065834842870e-01,-2.471210881415226157e-01,-5.424818266822237778e-01,-1.280535578727722168e+00
-9.980484407386102097e-01,-6.244445483170567301e-02,-1.560842679756681894e+00,-6.274425983428955078e-01
-9.798611340099011580e-01,1.996801393650117773e-01,-1.789582393459556275e+00,-4.765867292881011963e-01
-9.073502253252075933e-01,4.203755090419695195e-01,-1.374461791058335436e+00,1.875773191452026367e+00
-8.974496217537861753e-01,4.411169645502042713e-01,4.730850194272402387e-01,1.256889581680297852e+00
-9.718772217777097433e-01,2.354881436285922447e-01,1.911952208944928788e+00,1.622702032327651978e-01
-9.956317113182051592e-01,-9.336752871090801820e-02,2.275563493694255701e+00,-9.931750595569610596e-02
-9.235699503584845482e-01,-3.834299763905091862e-01,1.784920938070385654e+00,-1.047385096549987793e+00
-8.680333742541210817e-01,-4.965058521115385259e-01,3.311661731727264524e-01,-5.327921509742736816e-01
-9.068346016541185550e-01,-4.214866608124342995e-01,-9.990808394829691075e-01,2.596805691719055176e-01
-9.777488663941402702e-01,-2.097788222508972789e-01,-1.689070845778151142e+00,-1.559464216232299805e+00
-9.897418985887289633e-01,1.428669807127529168e-01,-2.619211301771749323e+00,-1.915624737739562988e+00
-8.419728330467314281e-01,5.395199240169550325e-01,-2.853697263454823663e+00,1.068577766418457031e+00
-6.853555736405358978e-01,7.282085811632900141e-01,-9.735991275727203798e-01,8.651719093322753906e-01
-7.259928596260335487e-01,6.877022377250304741e-01,1.059515249677280613e+00,8.728542327880859375e-01
-9.146529680682935481e-01,4.042399633928605573e-01,2.832557368589163183e+00,-1.541603684425354004e+00
-9.999532427958068848e-01,-9.670171774593269709e-03,2.737892280650037868e+00,2.869222462177276611e-01
-9.168825838941074835e-01,-3.991570209224247212e-01,2.539002508289111670e+00,-6.633598804473876953e-01
-7.909882209873243530e-01,-6.118313773085748419e-01,1.145873125745963339e+00,-1.428007185459136963e-01
-7.756794469912784429e-01,-6.311270834905633453e-01,-3.387494866182788611e-01,1.256329655647277832e+00
-8.520912705560829137e-01,-5.233932237258334119e-01,-1.129722154941908085e+00,-9.885056018829345703e-01
-9.734315084916264071e-01,-2.289783794940403738e-01,-2.568785169429188997e+00,-8.546426147222518921e-02
-9.821791278770244382e-01,1.879472286646644841e-01,-2.812579180442714932e+00,1.148544788360595703e+00
-8.777205188201304686e-01,4.791729237364326099e-01,-1.618093481618437801e+00,-1.649022340774536133e+00
-7.651816233045456439e-01,6.438144789898875286e-01,-1.143613616116698761e+00,2.453182637691497803e-02
-7.504503491048802877e-01,6.609268291788156224e-01,3.574113896937005652e-01,5.814115405082702637e-01
-8.776434124383224455e-01,4.793141356184028590e-01,2.007058199771292628e+00,1.545405507087707520e+00
-9.991907305370956172e-01,4.022292889317199277e-02,3.493085151885293449e+00,-9.730521440505981445e-01
-9.113318114506265832e-01,-4.116725998146094079e-01,2.778024586616774094e+00,2.804238796234130859e-01
-7.349689332501337935e-01,-6.781007794990066007e-01,1.744928345001130365e+00,2.141668945550918579e-01
-9.996906884630741841e-01,-2.487021110133095028e-02,5.288949197529044591e-03,-1.291800856590270996e+00
-9.993476088542397884e-01,3.611587846520317863e-02,-6.010057166358504510e-01,1.948566794395446777e+00
-9.995803772829625622e-01,2.896669381980416721e-02,3.764040708829367587e-01,1.652860641479492188e+00
-9.946917921057306655e-01,-1.028991677201032129e-01,1.103501075404791809e+00,1.035319268703460693e-01
-9.707249695750151952e-01,-2.401937414746393717e-01,8.063476786589133249e-01,-1.167613625526428223e+00
-9.678315988899089950e-01,-2.515988795487815732e-01,-2.951310627323239233e-01,-1.831930160522460938e+00
-9.970087897557061707e-01,-7.728824716515485249e-02,-1.586264507508685639e+00,9.946588277816772461e-01
-9.925333320013985938e-01,1.219737056344582515e-01,-1.150046644593432532e+00,7.851957678794860840e-01
-9.746849813763828196e-01,2.235826180169654676e-01,-4.267957095667705980e-01,1.794619321823120117e+00
-9.873357774685427302e-01,1.586444531983018935e-01,8.667410573211332681e-01,2.501303553581237793e-01
-9.999519110618755313e-01,-9.806914076454592566e-03,1.217526838338965911e+00,-1.093028187751770020e+00
-9.910886082064876978e-01,-1.332042442391651316e-01,5.939632240005138231e-01,-1.357141613960266113e+00
-9.915515483263996899e-01,-1.297132491749373451e-01,-3.371490002601613134e-01,-5.258916020393371582e-01
-9.995264441262832200e-01,-3.077153704753831168e-02,-8.023803954137140870e-01,-5.524301528930664062e-01
-9.934613298484350485e-01,1.141691118288078316e-01,-1.015367737142611526e+00,-1.059533715248107910e+00
-9.608919457551791110e-01,2.769235789578525786e-01,-1.113214066379246914e+00,-1.588991284370422363e+00
-9.010304065180383404e-01,4.337559296769769590e-01,-1.083781415681952298e+00,-1.807573437690734863e+00
-8.318904293534955530e-01,5.549399188651478187e-01,-8.219953065710244866e-01,1.232270598411560059e+00
-8.623773993089397516e-01,5.062659589199627330e-01,9.828152597559097758e-01,1.165656328201293945e+00
-9.740751539826548733e-01,2.262246546989677143e-01,2.474499402400590409e+00,1.925586819648742676e+00
-9.668787089851700323e-01,-2.552362868229573478e-01,3.509899120501758230e+00,6.988227367401123047e-01
-7.416765120168358205e-01,-6.707577442881597074e-01,2.903490421166545321e+00,-6.895732879638671875e-01
-5.588347147195142917e-01,-8.292790613685836476e-01,9.246911352872531076e-01,-9.477543830871582031e-01
-6.314115197042335925e-01,-7.754479304149248797e-01,-1.361513552468346600e+00,-1.060602217912673950e-01
-8.703790999726243038e-01,-4.923821913217865665e-01,-2.985578775524237116e+00,-7.658843994140625000e-01
-9.985658234337627670e-01,5.353780225271870946e-02,-4.062320806831195341e+00,5.960071682929992676e-01
-8.277219847562801158e-01,5.611384106894879986e-01,-3.253509927560206627e+00,5.060263872146606445e-01
-6.060712681952503678e-01,7.954103455878612783e-01,-1.543036011516467410e+00,-1.626845240592956543e+00
-5.056513520744960744e-01,8.627379150966033583e-01,-4.170099327784163035e-01,9.574139714241027832e-01
-6.461434612096221830e-01,7.632159769921286196e-01,1.916896375428472021e+00,9.101858735084533691e-01
-9.274859821642091884e-01,3.738579314243475338e-01,3.809969808704378735e+00,1.977640509605407715e+00
-9.464469552843505218e-01,-3.228593514720961566e-01,5.045306810424822430e+00,-3.757309019565582275e-01
-5.688379275216363107e-01,-8.224496411409574215e-01,3.704106371223877314e+00,8.762457966804504395e-01
-2.045465502126839752e-01,-9.788568377429306411e-01,2.090216701180374947e+00,1.606087565422058105e+00
-4.211124377923714662e-02,-9.991129281254275130e-01,5.866873840295657727e-01,-1.179591655731201172e+00
-2.296237389575560006e-01,-9.732794760535907752e-01,-2.186546169723084798e+00,2.614506185054779053e-01
-6.882674167055693459e-01,-7.254570718529402829e-01,-4.135053208834764682e+00,1.784240365028381348e+00
-9.909008517156165929e-01,-1.345938411267974533e-01,-4.560539728703518314e+00,-8.988730311393737793e-01
-8.342344858729375812e-01,5.514098499123093466e-01,-4.732139262681701375e+00,-1.684054493904113770e+00
-3.426274065897043086e-01,9.394713727696089034e-01,-3.890193910103285635e+00,9.153650403022766113e-01
-9.999975098398534712e-01,-2.231661733344577573e-03,8.712929970154070477e-04,-1.948079943656921387e+00
-9.965511913014380996e-01,8.298025738502282089e-02,-8.372221154904178064e-01,9.709124565124511719e-01
-9.899300676884732475e-01,1.415572714002878152e-01,-1.518278445591197956e-01,-1.258576989173889160e+00
-9.824324517841754867e-01,1.866185352030545197e-01,-3.708788762071043021e-01,9.103913903236389160e-01
-9.871930242879939366e-01,1.595303507083347117e-01,4.587990969057325619e-01,1.559835791587829590e+00
-9.999676282194038812e-01,-8.046273252883307664e-03,1.416923551343180598e+00,7.864894270896911621e-01
-9.707088814833424451e-01,-2.402587509527137621e-01,1.579314624591369620e+00,3.272017240524291992e-01
-9.089092705485946055e-01,-4.169939303045328560e-01,1.036971970197900106e+00,6.564099788665771484e-01
-8.696674147143872435e-01,-4.936381141929722660e-01,3.193297573404312861e-01,4.698957502841949463e-01
-8.894719316923079822e-01,-4.569898059383318834e-01,-5.719913599241490676e-01,-7.449322938919067383e-01
-9.663446240779591800e-01,-2.572509815639734687e-01,-1.815877897487170545e+00,1.747316598892211914e+00
-9.997766961255589724e-01,-2.113191624679721173e-02,-1.420531779216278156e+00,7.774510383605957031e-01
-9.884539642569571960e-01,1.515214854227150132e-01,-9.755380309626747737e-01,2.673475444316864014e-01
-9.697499564883403922e-01,2.441004340243212167e-01,-4.302028261056812797e-01,5.831054449081420898e-01
-9.738253142037348598e-01,2.272977285764137823e-01,3.887835425001921474e-01,-7.100970745086669922e-01
-9.879801447022479310e-01,1.545808321692092036e-01,5.291065127580136807e-01,5.319190025329589844e-01
-9.997394878548392372e-01,2.282446984584330513e-02,1.029075607621049659e+00,-9.917224049568176270e-01
-9.963365336134198946e-01,-8.551907265162886351e-02,5.394220204874830005e-01,6.499541997909545898e-01
-9.852015878957934847e-01,-1.713996242924912816e-01,5.749953365683184714e-01,1.388779640197753906e+00
-9.617397597019929911e-01,-2.739646594149559578e-01,7.400820121682210040e-01,1.808689117431640625e+00
-9.201040371464439538e-01,-3.916740492128822915e-01,8.499829914401059172e-01,9.308278560638427734e-01
-8.873363855057149197e-01,-4.611226940388568618e-01,3.224494868879179688e-01,1.814131379127502441e+00
-8.756586529243134409e-01,-4.829305576982852455e-01,7.928346658328314089e-02,6.839787960052490234e-01
-9.049129989775061000e-01,-4.255965980615166178e-01,-6.732444861150108650e-01,7.247391343116760254e-01
-9.605307172378262370e-01,-2.781739406245437030e-01,-1.206913452734060810e+00,3.274700790643692017e-02
-9.987342317459592111e-01,-5.029845264825474199e-02,-1.657761403064007100e+00,1.586403846740722656e+00
-9.918413714970829576e-01,1.274782090664342560e-01,-9.027414688132733289e-01,1.405733704566955566e+00
-9.860076915664477415e-01,1.666998265500140020e-01,7.083111966105609669e-02,-1.934464573860168457e-01
-9.916322280156473212e-01,1.290950206658770250e-01,3.369952585210179152e-01,-4.862495064735412598e-01
-9.972299020450562379e-01,7.438092811472239718e-02,3.679252096080633527e-01,1.772740840911865234e+00
-9.974429526803907375e-01,-7.146716832380972662e-02,1.244432969066604056e+00,1.664034366607666016e+00
-9.535391534438143468e-01,-3.012691203055067879e-01,1.666716229717931874e+00,7.024311423301696777e-01
-8.730753088782386984e-01,-4.875853822943916338e-01,1.148857829699616584e+00,1.162867426872253418e+00
-8.147617672139801925e-01,-5.797958801909099957e-01,4.901056926292137739e-01,8.844527006149291992e-01
-8.249603092185197051e-01,-5.651906653635430100e-01,-4.242275287244407500e-01,5.453054308891296387e-01
-9.048574298764805457e-01,-4.257147303034394259e-01,-1.367520452625031524e+00,-2.631371617317199707e-01
-9.902754084314745464e-01,-1.391208663568347936e-01,-2.251942001864307930e+00,1.427400588989257812e+00
-9.888265073338231570e-01,1.490709173312907976e-01,-1.689464864045538084e+00,2.344446778297424316e-01
-9.400528704571290417e-01,3.410287388847342838e-01,-1.086436092605619352e+00,8.855462074279785156e-01
-9.248194549638590889e-01,3.804063297585235093e-01,1.381304963464893287e-01,-1.673489332199096680e+00
-9.998709649371557706e-01,-1.606404294195827934e-02,6.030008110995101894e-03,1.520287180541881833e+00
-9.968245155736793484e-01,-7.962967506714777044e-02,6.212655199968655229e-01,4.487424224124557659e-01
-9.854967485956183104e-01,-1.696943090014062516e-01,5.742834342674352222e-01,7.045914644908475299e-01
-9.698468242865267985e-01,-2.437152794170664438e-01,4.500604199437451269e-01,1.152160656406459260e+00
-9.530707004566894014e-01,-3.027478157328232222e-01,3.733197230313695103e-01,1.455113297853119603e+00
-9.364667192805845586e-01,-3.507564449584053556e-01,3.088177107243231800e-01,1.678690899483444632e+00
-9.213415290301313343e-01,-3.887541470961043966e-01,2.445804023653820880e-01,1.839314059788844435e+00
-9.090783448255095323e-01,-4.166252068338063830e-01,1.747510902415650713e-01,1.940672120907228182e+00
-9.010837614183526689e-01,-4.336450794234305572e-01,9.590674887208899824e-02,1.988792562802180530e+00
-8.985117275040448437e-01,-4.389495136546992526e-01,9.163086844512079165e-03,1.999954801214064215e+00
-9.016522459366616005e-01,-4.324618218957297366e-01,-7.550253041221538508e-02,1.998627395248729899e+00
-9.092806174880762038e-01,-4.161835636597183141e-01,-1.382707781290206106e-01,1.998999808494939634e+00
-9.187636825737369728e-01,-3.948079223920734626e-01,-1.594435519288893432e-01,1.999961132650557749e+00
-9.271108707925822534e-01,-3.747871839567354924e-01,-1.319772182276772732e-01,1.999434625957920542e+00
-9.320499076543942163e-01,-3.623299182256901618e-01,-6.447349573152481861e-02,1.995072795428373569e+00
-9.324872383659533748e-01,-3.612029212016947821e-01,2.093674919020016220e-02,1.980015766726176629e+00
-9.286064843878313324e-01,-3.710660280231434793e-01,9.345321586443144923e-02,1.956672435345242267e+00
-9.218535505623767223e-01,-3.875384255987262550e-01,1.273310591005172299e-01,1.949143987504536879e+00
-9.144339701921172514e-01,-4.047351160434217721e-01,1.192255707639155171e-01,1.965586899543108279e+00
-9.084549061110923640e-01,-4.179828747241761677e-01,8.216670812417251057e-02,1.986507595383126157e+00
-9.054014155095584382e-01,-4.245565648924627400e-01,2.943407873723398807e-02,1.997658009248319377e+00
-9.059337099012992889e-01,-4.234195475701004185e-01,-2.730884986684496349e-02,1.999988091965187342e+00
-9.097217822251842945e-01,-4.152183509251901050e-01,-7.488442928822616751e-02,1.999857746295951255e+00
-9.154691774212765365e-01,-4.023881026964034602e-01,-1.000503495795816988e-01,1.999982640769108366e+00
-9.213427706299405218e-01,-3.887512045099599800e-01,-9.498186251495802090e-02,1.999714940907114213e+00
-9.256198817318326277e-01,-3.784545343138964180e-01,-6.120667334142662619e-02,1.997628626237997640e+00
-9.271842842411908148e-01,-3.746055299326887522e-01,-9.669187810831571250e-03,1.991520877292446645e+00
-9.257559565925858047e-01,-3.781215529870604608e-01,4.219959639475603930e-02,1.981338602181768493e+00
-9.219264042615403776e-01,-3.873650798992944733e-01,7.681735455273211444e-02,1.974112655022660867e+00
-9.169618915358483946e-01,-3.989747980399250826e-01,8.496706686109992135e-02,1.977047898761768563e+00
-9.123593641156385603e-01,-4.093902669953300988e-01,6.865733758015021837e-02,1.986811182510038520e+00
-9.093866742689632465e-01,-4.159517720385796924e-01,3.585745421772098401e-02,1.995269859525767409e+00
-9.087861404306787350e-01,-4.172622088820299169e-01,-4.074695262471809618e-03,1.999075667518202870e+00
-9.106126633693361061e-01,-4.132609070688929020e-01,-4.114922513528548875e-02,1.999907142391649462e+00
-9.142127788917711051e-01,-4.052344937329319108e-01,-6.550607795862263549e-02,1.999946791158260240e+00
-9.184278421621662192e-01,-3.955885472828390981e-01,-7.010334302557365282e-02,1.999646022708924109e+00
-9.219847796186746436e-01,-3.872261175999160976e-01,-5.361369645746844048e-02,1.998360287011233138e+00
-9.238918284039454587e-01,-3.826537461052938460e-01,-2.139033740431302982e-02,1.995081661345538881e+00
-9.236948645047056150e-01,-3.831289564724044694e-01,1.593715005922928182e-02,1.989598856553059125e+00
-9.215683543449840753e-01,-3.882161360246092485e-01,4.605753669940437084e-02,1.984499787218506839e+00
-9.999803616262767925e-01,-6.267085589058883632e-03,4.458987384995544319e-03,1.805557563491433148e+00
-9.964516150705475805e-01,-8.416756396199898127e-02,7.628309734507856543e-01,5.114414086371322776e-01
-9.806556470551732740e-01,-1.957409050219179047e-01,7.174371802308482371e-01,5.730658501087951828e-01
-9.605772118624159583e-01,-2.780133450944884954e-01,4.659732049090316575e-01,1.158909298100125662e+00
-9.433480110622988191e-01,-3.318049578062462479e-01,3.173805932275261532e-01,1.557725166678713302e+00
-9.289681605779921414e-01,-3.701596366871215404e-01,2.407762524606701926e-01,1.751406915175157453e+00
-9.174013398980366274e-01,-3.979632917158151262e-01,1.733207279016855951e-01,1.882048161340134751e+00
-9.092146469742564685e-01,-4.163276663008094181e-01,1.093887553855931866e-01,1.958200557524163443e+00
-9.048904041349845606e-01,-4.256446364097922763e-01,4.529678636437073358e-02,1.992270787518236386e+00
-9.046588390270575708e-01,-4.261365801831806244e-01,-1.769577476125570523e-02,1.999963149539939034e+00
-9.081446072342713727e-01,-4.186566282185328891e-01,-7.209686925912041355e-02,1.998953755309056612e+00
-9.140999400471636616e-01,-4.054889636053880531e-01,-1.053358261389212847e-01,1.998846631704699117e+00
-9.206007524553649901e-01,-3.905051274677655559e-01,-1.068906929947354839e-01,1.999728560017106638e+00
-9.256892532286712383e-01,-3.782848218696395759e-01,-7.565915979000963076e-02,1.999779829834195999e+00
-9.279765431755566674e-01,-3.726386122182511751e-01,-2.134358428044315359e-02,1.995395744683595485e+00
-9.269582125594298949e-01,-3.751645934368365021e-01,3.761378262920268833e-02,1.981191272846091200e+00
-9.231647500486321878e-01,-3.844045320591920611e-01,7.898010450687512063e-02,1.964266583726810067e+00
-9.180292733796526772e-01,-3.965126141978674301e-01,8.902563055230165723e-02,1.963149386150550235e+00
-9.132466083951480407e-01,-4.074072069254042749e-01,7.161114124506799683e-02,1.977232663831898885e+00
-9.101070204724049928e-01,-4.143732753048167128e-01,3.865103858028694911e-02,1.991487227270746230e+00
-9.092676102385434111e-01,-4.162119808115670172e-01,2.008843278313750258e-04,1.998469291817505322e+00
-9.107530112891040197e-01,-4.129515134102660356e-01,-3.530935749846012689e-02,1.999975085860290269e+00
-9.139827449043645968e-01,-4.057530554624119157e-01,-5.956421052777895880e-02,1.999949208428340786e+00
-9.179109240072682585e-01,-3.967865113485121720e-01,-6.588144190812192380e-02,1.999998465572792705e+00
-9.213397606558271224e-01,-3.887583380902113750e-01,-5.224856529809122213e-02,1.999612260929278795e+00
-9.232870399809225415e-01,-3.841107155538182605e-01,-2.292037161434518078e-02,1.997225946532861007e+00
-9.232598850877735686e-01,-3.841759812738312907e-01,1.235653899822736559e-02,1.991320737446998113e+00
-9.213866552186172898e-01,-3.886471813676883880e-01,4.133696460024761932e-02,1.983885510245859685e+00
-9.183689458907207115e-01,-3.957252572474576624e-01,5.456277769855021054e-02,1.980927310542881514e+00
-9.152089493683509547e-01,-4.029796260309932432e-01,4.998402843191546152e-02,1.984948608452615781e+00
-9.128365983612614087e-01,-4.083250478384115034e-01,3.203413839108998351e-02,1.991840909111346480e+00
-9.118495104707232679e-01,-4.105246280727896102e-01,7.393632838972085189e-03,1.996969022297744090e+00
-9.124129738174099336e-01,-4.092707724840248806e-01,-1.726842326643588527e-02,1.999221223163744954e+00
-9.142591954492281792e-01,-4.051297613561981037e-01,-3.576508760471083792e-02,1.999795723062063102e+00
-9.167741097779584791e-01,-3.994060986525264090e-01,-4.323205650941288475e-02,1.999790184465781717e+00
-9.191813081545885389e-01,-3.938346388260171582e-01,-3.763562012028585230e-02,1.999301688889838946e+00
-9.207769526806062199e-01,-3.900894812888661689e-01,-2.084668670894591902e-02,1.997728949493858597e+00
-9.211344324661533411e-01,-3.892445983250861219e-01,1.593720572989517671e-03,1.994535326440572964e+00
-9.202210543731981218e-01,-3.913990432899390748e-01,2.217861672895751063e-02,1.990528114339773946e+00
-9.183946598601175904e-01,-3.956655768959677077e-01,3.431200670829734345e-02,1.988169577367794982e+00
